"","ecoregion_name","code","biome","long","lat","sec_type","value","pri_type"
"3445","Tapajos-Xingu moist forests","NT0168","Tropical Moist Forest",-54.444,-5.968,"rain_west",61.64,"Ecoregion Data"
"3446","Pantepuis","NT0169","Tropical Moist Forest",-64.172,4.638,"rain_west",92.74,"Ecoregion Data"
"3447","Tocantins/Pindare moist forests","NT0170","Tropical Moist Forest",-47.375,-3.077,"rain_west",91.33,"Ecoregion Data"
"3448","Trinidad and Tobago moist forests","NT0171","Tropical Moist Forest",-61.375,10.375,"rain_west",88.21,"Ecoregion Data"
"3449","Uatuma-Trombetas moist forests","NT0173","Tropical Moist Forest",-56.78,-0.333,"rain_west",147.22,"Ecoregion Data"
"3450","Ucayali moist forests","NT0174","Tropical Moist Forest",-76.047,-7.326,"rain_west",83.79,"Ecoregion Data"
"3451","Venezuelan Andes montane forests","NT0175","Tropical Moist Forest",-70.663,8.946,"rain_west",43.1,"Ecoregion Data"
"3452","Veracruz moist forests","NT0176","Tropical Moist Forest",-98.293,21.946,"rain_west",32.89,"Ecoregion Data"
"3453","Veracruz montane forests","NT0177","Tropical Moist Forest",-98.25,20.5,"rain_west",44.58,"Ecoregion Data"
"3454","Western Ecuador moist forests","NT0178","Tropical Moist Forest",-79.5,-0.712,"rain_west",122.88,"Ecoregion Data"
"3455","Windward Islands moist forests","NT0179","Tropical Moist Forest",-61.25,10.75,"rain_west",88.38,"Ecoregion Data"
"3456","Xingu-Tocantins-Araguaia moist forests","NT0180","Tropical Moist Forest",-50.728,-6.112,"rain_west",46.14,"Ecoregion Data"
"3457","Yucatan moist forests","NT0181","Tropical Moist Forest",-88.789,19.221,"rain_west",53.06,"Ecoregion Data"
"3458","Guianan piedmont and lowland moist forests","NT0182","Tropical Moist Forest",-64.043,4.11,"rain_west",92.82,"Ecoregion Data"
"3459","Apure-Villavicencio dry forests","NT0201","Tropical Deciduous Forest",-71.617,6.317,"rain_west",53.95,"Ecoregion Data"
"3460","Atlantic dry forests","NT0202","Tropical Deciduous Forest",-43.346,-12.183,"rain_west",12.86,"Ecoregion Data"
"3461","Bajio dry forests","NT0204","Tropical Deciduous Forest",-102.15,20.4,"rain_west",9.96,"Ecoregion Data"
"3462","Balsas dry forests","NT0205","Tropical Deciduous Forest",-99.888,18.358,"rain_west",9.22,"Ecoregion Data"
"3463","Bolivian montane dry forests","NT0206","Tropical Deciduous Forest",-65.818,-18.592,"rain_west",11.51,"Ecoregion Data"
"3464","Cauca Valley dry forests","NT0207","Tropical Deciduous Forest",-75.95,5.083,"rain_west",123.57,"Ecoregion Data"
"3465","Central American dry forests","NT0209","Tropical Deciduous Forest",-87.576,13.679,"rain_west",38.2,"Ecoregion Data"
"3466","Dry Chaco","NT0210","Tropical Deciduous Forest",-62.842,-25.198,"rain_west",13.49,"Ecoregion Data"
"3467","Chiapas Depression dry forests","NT0211","Tropical Deciduous Forest",-92.906,16.344,"rain_west",29.39,"Ecoregion Data"
"3468","Chiquitano dry forests","NT0212","Tropical Deciduous Forest",-60.363,-15.894,"rain_west",29.57,"Ecoregion Data"
"3469","Cuban dry forests","NT0213","Tropical Deciduous Forest",-79.347,21.504,"rain_west",48.55,"Ecoregion Data"
"3470","Ecuadorian dry forests","NT0214","Tropical Deciduous Forest",-80.021,-1.625,"rain_west",40.34,"Ecoregion Data"
"3471","Hispaniolan dry forests","NT0215","Tropical Deciduous Forest",-72.107,18.875,"rain_west",56.29,"Ecoregion Data"
"3472","Jalisco dry forests","NT0217","Tropical Deciduous Forest",-104.426,20.118,"rain_west",13.93,"Ecoregion Data"
"3473","Jamaican dry forests","NT0218","Tropical Deciduous Forest",-77.35,18.25,"rain_west",125.84,"Ecoregion Data"
"3474","Lara-Falcon dry forests","NT0219","Tropical Deciduous Forest",-69.25,10.795,"rain_west",32.87,"Ecoregion Data"
"3475","Lesser Antillean dry forests","NT0220","Tropical Deciduous Forest",-62.56,12.821,"rain_west",98.44,"Ecoregion Data"
"3476","Magdalena Valley dry forests","NT0221","Tropical Deciduous Forest",-75.1,3.775,"rain_west",123.42,"Ecoregion Data"
"3477","Maracaibo dry forests","NT0222","Tropical Deciduous Forest",-71.509,9.922,"rain_west",44.31,"Ecoregion Data"
"3478","Maranon dry forests","NT0223","Tropical Deciduous Forest",-78.25,-6.472,"rain_west",21.01,"Ecoregion Data"
"3479","Panamanian dry forests","NT0224","Tropical Deciduous Forest",-80.167,8.542,"rain_west",73.31,"Ecoregion Data"
"3480","Patia Valley dry forests","NT0225","Tropical Deciduous Forest",-77.25,1.75,"rain_west",185.98,"Ecoregion Data"
"3481","Puerto Rican dry forests","NT0226","Tropical Deciduous Forest",-66.393,18.25,"rain_west",100.86,"Ecoregion Data"
"3482","Sierra de la Laguna dry forests","NT0227","Tropical Deciduous Forest",-110.028,23.528,"rain_west",15.22,"Ecoregion Data"
"3483","Sinaloan dry forests","NT0228","Tropical Deciduous Forest",-106.223,24.195,"rain_west",26.57,"Ecoregion Data"
"3484","Sinu Valley dry forests","NT0229","Tropical Deciduous Forest",-73.917,10.202,"rain_west",29.93,"Ecoregion Data"
"3485","Southern Pacific dry forests","NT0230","Tropical Deciduous Forest",-97.618,16.829,"rain_west",6.3,"Ecoregion Data"
"3486","Tumbes-Piura dry forests","NT0232","Tropical Deciduous Forest",-80,-5.35,"rain_west",2.97,"Ecoregion Data"
"3487","Veracruz dry forests","NT0233","Tropical Deciduous Forest",-96.55,19.15,"rain_west",41.78,"Ecoregion Data"
"3488","Yucatan dry forests","NT0235","Tropical Deciduous Forest",-88.957,20.457,"rain_west",35.28,"Ecoregion Data"
"3489","Bahamian pine mosaic","NT0301","Tropical Coniferous Forest",-76.105,22.638,"rain_west",63.18,"Ecoregion Data"
"3490","Belizean pine forests","NT0302","Tropical Coniferous Forest",-88.515,17.015,"rain_west",134.42,"Ecoregion Data"
"3491","Central American pine-oak forests","NT0303","Tropical Coniferous Forest",-89.267,15.046,"rain_west",53.58,"Ecoregion Data"
"3492","Cuban pine forests","NT0304","Tropical Coniferous Forest",-80.054,21.589,"rain_west",57.93,"Ecoregion Data"
"3493","Hispaniolan pine forests","NT0305","Tropical Coniferous Forest",-71.75,18.825,"rain_west",56.51,"Ecoregion Data"
"3494","Miskito pine forests","NT0306","Tropical Coniferous Forest",-84.068,14.659,"rain_west",164.12,"Ecoregion Data"
"3495","Sierra de la Laguna pine-oak forests","NT0307","Tropical Coniferous Forest",-110.083,23.5,"rain_west",15.13,"Ecoregion Data"
"3496","Sierra Madre de Oaxaca pine-oak forests","NT0308","Tropical Coniferous Forest",-96.008,17.202,"rain_west",26.95,"Ecoregion Data"
"3497","Sierra Madre del Sur pine-oak forests","NT0309","Tropical Coniferous Forest",-99.325,17.551,"rain_west",6.1,"Ecoregion Data"
"3498","Trans-Mexican Volcanic Belt pine-oak forests","NT0310","Tropical Coniferous Forest",-101.51,20.248,"rain_west",11.09,"Ecoregion Data"
"3499","Magellanic subpolar forests","NT0402","Temperate Moist Forest",-72.782,-51.912,"rain_west",65.11,"Ecoregion Data"
"3500","Valdivian temperate forests","NT0404","Temperate Moist Forest",-73.12,-42.651,"rain_west",178.59,"Ecoregion Data"
"3501","Beni savanna","NT0702","Tropical Grasslands",-66.019,-13.247,"rain_west",42.36,"Ecoregion Data"
"3502","Campos Rupestres montane savanna","NT0703","Tropical Grasslands",-43.66,-18.722,"rain_west",20.26,"Ecoregion Data"
"3503","Cerrado","NT0704","Tropical Grasslands",-50.114,-15.179,"rain_west",19.41,"Ecoregion Data"
"3504","Guianan savanna","NT0707","Tropical Grasslands",-59.185,3.76,"rain_west",125.24,"Ecoregion Data"
"3505","Humid Chaco","NT0708","Tropical Grasslands",-58.75,-26.127,"rain_west",46.72,"Ecoregion Data"
"3506","Llanos","NT0709","Tropical Grasslands",-67.946,6.697,"rain_west",37.56,"Ecoregion Data"
"3507","Uruguayan savanna","NT0710","Tropical Grasslands",-54.803,-31.25,"rain_west",116.72,"Ecoregion Data"
"3508","Espinal","NT0801","Grasslands",-62.8,-34.435,"rain_west",25.36,"Ecoregion Data"
"3509","Low Monte","NT0802","Grasslands",-67.126,-38.274,"rain_west",15.71,"Ecoregion Data"
"3510","Humid Pampas","NT0803","Grasslands",-60.852,-35.242,"rain_west",39.5,"Ecoregion Data"
"3511","Patagonian steppe","NT0805","Grasslands",-68.462,-45.891,"rain_west",33.35,"Ecoregion Data"
"3512","Cuban wetlands","NT0902","Flooded Grasslands",-80.523,21.932,"rain_west",37.51,"Ecoregion Data"
"3513","Enriquillo wetlands","NT0903","Flooded Grasslands",-71.321,18.464,"rain_west",31.93,"Ecoregion Data"
"3514","Everglades","NT0904","Flooded Grasslands",-80.864,26.182,"rain_west",51.14,"Ecoregion Data"
"3515","Guayaquil flooded grasslands","NT0905","Flooded Grasslands",-79.55,-2.15,"rain_west",40.9,"Ecoregion Data"
"3516","Orinoco wetlands","NT0906","Flooded Grasslands",-62.188,9.563,"rain_west",78.38,"Ecoregion Data"
"3517","Pantanal","NT0907","Flooded Grasslands",-57.518,-17.923,"rain_west",32.61,"Ecoregion Data"
"3518","Parana flooded savanna","NT0908","Flooded Grasslands",-59.337,-30.674,"rain_west",47.98,"Ecoregion Data"
"3519","Southern Cone Mesopotamian savanna","NT0909","Flooded Grasslands",-56.667,-28.688,"rain_west",98.37,"Ecoregion Data"
"3520","Central Andean dry puna","NT1001","Montane Grasslands",-67.804,-21.308,"rain_west",1.75,"Ecoregion Data"
"3521","Central Andean puna","NT1002","Montane Grasslands",-68.072,-20.821,"rain_west",4,"Ecoregion Data"
"3522","Central Andean wet puna","NT1003","Montane Grasslands",-72.623,-13.421,"rain_west",9.96,"Ecoregion Data"
"3523","Cordillera Central paramo","NT1004","Montane Grasslands",-78.31,-6.952,"rain_west",8.58,"Ecoregion Data"
"3524","Cordillera de Merida paramo","NT1005","Montane Grasslands",-70.821,8.786,"rain_west",34.76,"Ecoregion Data"
"3525","Northern Andean paramo","NT1006","Montane Grasslands",-76.281,2.298,"rain_west",93.33,"Ecoregion Data"
"3526","Santa Marta paramo","NT1007","Montane Grasslands",-73.5,10.75,"rain_west",36.06,"Ecoregion Data"
"3527","Southern Andean steppe","NT1008","Montane Grasslands",-69.162,-30.301,"rain_west",30.2,"Ecoregion Data"
"3528","High Monte","NT1010","Montane Grasslands",-67.503,-28.75,"rain_west",7.5,"Ecoregion Data"
"3529","Chilean matorral","NT1201","Mediterranean Forest",-70.964,-31.439,"rain_west",73.24,"Ecoregion Data"
"3530","Araya and Paria xeric scrub","NT1301","Deserts",-63.417,10.417,"rain_west",55.95,"Ecoregion Data"
"3531","Atacama desert","NT1303","Deserts",-69.509,-22.333,"rain_west",0.27,"Ecoregion Data"
"3532","Caatinga","NT1304","Deserts",-40.219,-9.139,"rain_west",32.61,"Ecoregion Data"
"3533","Caribbean shrublands","NT1305","Deserts",-65.364,15.136,"rain_west",99.15,"Ecoregion Data"
"3534","Cuban cactus scrub","NT1306","Deserts",-79.135,21.481,"rain_west",39.16,"Ecoregion Data"
"3535","Galapagos Islands scrubland mosaic","NT1307","Deserts",-91.25,-0.456,"rain_west",51.56,"Ecoregion Data"
"3536","Guajira-Barranquilla xeric scrub","NT1308","Deserts",-73.481,10.673,"rain_west",24.77,"Ecoregion Data"
"3537","La Costa xeric shrublands","NT1309","Deserts",-66.179,9.774,"rain_west",28.22,"Ecoregion Data"
"3538","Motagua Valley thornscrub","NT1312","Deserts",-89.75,15,"rain_west",90.53,"Ecoregion Data"
"3539","Paraguana xeric scrub","NT1313","Deserts",-70.214,10.536,"rain_west",25.83,"Ecoregion Data"
"3540","San Lucan xeric scrub","NT1314","Deserts",-110.083,23.817,"rain_west",13.79,"Ecoregion Data"
"3541","Sechura desert","NT1315","Deserts",-75.138,-12.876,"rain_west",0.74,"Ecoregion Data"
"3542","Tehuacan Valley matorral","NT1316","Deserts",-97.712,18.788,"rain_west",11.37,"Ecoregion Data"
"3543","Amazon-Orinoco-Southern Caribbean mangroves","NT1401","Mangroves",-57.81,5.36,"rain_west",111.19,"Ecoregion Data"
"3544","Bahamoan-Antillean mangroves","NT1402","Mangroves",-76.018,20.919,"rain_west",64.22,"Ecoregion Data"
"3545","Mesoamerican Gulf-Caribbean mangroves","NT1403","Mangroves",-88.42,16.925,"rain_west",113.27,"Ecoregion Data"
"3546","Northern Mesoamerican Pacific mangroves","NT1404","Mangroves",-105.685,22.185,"rain_west",11.92,"Ecoregion Data"
"3547","South American Pacific mangroves","NT1405","Mangroves",-79.27,1.735,"rain_west",105.73,"Ecoregion Data"
"3548","Southern Atlantic mangroves","NT1406","Mangroves",-41.581,-17.274,"rain_west",113.92,"Ecoregion Data"
"3549","Southern Mesoamerican Pacific mangroves","NT1407","Mangroves",-86.515,11.375,"rain_west",20.89,"Ecoregion Data"
"3550","Araucaria moist forests","NT0101","Tropical Moist Forest",-51.389,-26.527,"temp_south",22.83,"Ecoregion Data"
"3551","Atlantic Coast restingas","NT0102","Tropical Moist Forest",-43.734,-21.203,"temp_south",25.1,"Ecoregion Data"
"3552","Bahia coastal forests","NT0103","Tropical Moist Forest",-40.086,-16.613,"temp_south",25.65,"Ecoregion Data"
"3553","Bahia interior forests","NT0104","Tropical Moist Forest",-42.018,-17.73,"temp_south",24.66,"Ecoregion Data"
"3554","Bolivian Yungas","NT0105","Tropical Moist Forest",-66.877,-15.85,"temp_south",21.28,"Ecoregion Data"
"3555","Caatinga Enclaves moist forests","NT0106","Tropical Moist Forest",-40.179,-4.357,"temp_south",26.66,"Ecoregion Data"
"3556","Caqueta moist forests","NT0107","Tropical Moist Forest",-71.969,0.781,"temp_south",25,"Ecoregion Data"
"3557","Catatumbo moist forests","NT0108","Tropical Moist Forest",-71.871,9.216,"temp_south",25.57,"Ecoregion Data"
"3558","Cauca Valley montane forests","NT0109","Tropical Moist Forest",-75.962,4.992,"temp_south",18.87,"Ecoregion Data"
"3559","Central American Atlantic moist forests","NT0111","Tropical Moist Forest",-86.13,14.521,"temp_south",24.86,"Ecoregion Data"
"3560","Central American montane forests","NT0112","Tropical Moist Forest",-87.872,14.437,"temp_south",22.79,"Ecoregion Data"
"3561","Chiapas montane forests","NT0113","Tropical Moist Forest",-91.91,16.77,"temp_south",23.63,"Ecoregion Data"
"3562","Chimalapas montane forests","NT0114","Tropical Moist Forest",-94.15,16.55,"temp_south",25.7,"Ecoregion Data"
"3563","Choco-Darien moist forests","NT0115","Tropical Moist Forest",-77.515,5.613,"temp_south",24.93,"Ecoregion Data"
"3564","Cordillera La Costa montane forests","NT0117","Tropical Moist Forest",-66.071,10.179,"temp_south",24.37,"Ecoregion Data"
"3565","Cordillera Oriental montane forests","NT0118","Tropical Moist Forest",-73.48,5.782,"temp_south",21.26,"Ecoregion Data"
"3566","Costa Rican seasonal moist forests","NT0119","Tropical Moist Forest",-85.146,10.854,"temp_south",25.53,"Ecoregion Data"
"3567","Cuban moist forests","NT0120","Tropical Moist Forest",-79.12,21.665,"temp_south",27.53,"Ecoregion Data"
"3568","Eastern Cordillera real montane forests","NT0121","Tropical Moist Forest",-78.414,-2.586,"temp_south",19.48,"Ecoregion Data"
"3569","Eastern Panamanian montane forests","NT0122","Tropical Moist Forest",-78.075,8.25,"temp_south",25.48,"Ecoregion Data"
"3570","Guianan Highlands moist forests","NT0124","Tropical Moist Forest",-61.734,4.289,"temp_south",24.06,"Ecoregion Data"
"3571","Guianan moist forests","NT0125","Tropical Moist Forest",-56.817,4.378,"temp_south",25.73,"Ecoregion Data"
"3572","Gurupa varzea","NT0126","Tropical Moist Forest",-53.987,-2.066,"temp_south",26.97,"Ecoregion Data"
"3573","Hispaniolan moist forests","NT0127","Tropical Moist Forest",-71.44,18.833,"temp_south",26.04,"Ecoregion Data"
"3574","Iquitos varzea","NT0128","Tropical Moist Forest",-74.151,-5.295,"temp_south",26.26,"Ecoregion Data"
"3575","Isthmian-Atlantic moist forests","NT0129","Tropical Moist Forest",-82.24,9.934,"temp_south",24.97,"Ecoregion Data"
"3576","Isthmian-Pacific moist forests","NT0130","Tropical Moist Forest",-81.962,8.558,"temp_south",24.64,"Ecoregion Data"
"3577","Jamaican moist forests","NT0131","Tropical Moist Forest",-77.25,18.25,"temp_south",25.51,"Ecoregion Data"
"3578","Japura-Solimoes-Negro moist forests","NT0132","Tropical Moist Forest",-65.619,-0.847,"temp_south",26.28,"Ecoregion Data"
"3579","Jurua-Purus moist forests","NT0133","Tropical Moist Forest",-66.861,-5.569,"temp_south",26.54,"Ecoregion Data"
"3580","Leeward Islands moist forests","NT0134","Tropical Moist Forest",-65.75,18.25,"temp_south",26.89,"Ecoregion Data"
"3581","Madeira-Tapajos moist forests","NT0135","Tropical Moist Forest",-60.267,-9.132,"temp_south",26.17,"Ecoregion Data"
"3582","Magdalena Valley montane forests","NT0136","Tropical Moist Forest",-74.516,5.554,"temp_south",20.3,"Ecoregion Data"
"3583","Magdalena-Uraba moist forests","NT0137","Tropical Moist Forest",-74.782,7.995,"temp_south",26.26,"Ecoregion Data"
"3584","Marajo varzea","NT0138","Tropical Moist Forest",-50.676,-0.314,"temp_south",26.74,"Ecoregion Data"
"3585","Maranhao Babatu forests","NT0139","Tropical Moist Forest",-43.592,-4.346,"temp_south",26.97,"Ecoregion Data"
"3586","Mato Grosso seasonal forests","NT0140","Tropical Moist Forest",-52.366,-9.516,"temp_south",25.65,"Ecoregion Data"
"3587","Monte Alegre varzea","NT0141","Tropical Moist Forest",-60.162,-4.447,"temp_south",26.75,"Ecoregion Data"
"3588","Napo moist forests","NT0142","Tropical Moist Forest",-75.801,-1.985,"temp_south",25.31,"Ecoregion Data"
"3589","Negro-Branco moist forests","NT0143","Tropical Moist Forest",-67.162,1.981,"temp_south",25.43,"Ecoregion Data"
"3590","Northeastern Brazil restingas","NT0144","Tropical Moist Forest",-42.083,-3.042,"temp_south",27.26,"Ecoregion Data"
"3591","Northwestern Andean montane forests","NT0145","Tropical Moist Forest",-77.539,2.5,"temp_south",20.71,"Ecoregion Data"
"3592","Oaxacan montane forests","NT0146","Tropical Moist Forest",-96.386,17.977,"temp_south",21.56,"Ecoregion Data"
"3593","Orinoco Delta swamp forests","NT0147","Tropical Moist Forest",-61.89,9.17,"temp_south",26.27,"Ecoregion Data"
"3594","Pantanos de Centla","NT0148","Tropical Moist Forest",-92.159,18.068,"temp_south",28.54,"Ecoregion Data"
"3595","Guianan Freshwater swamp forests","NT0149","Tropical Moist Forest",-55.75,5.6,"temp_south",26.89,"Ecoregion Data"
"3596","Alto Parana Atlantic forests","NT0150","Tropical Moist Forest",-51.079,-23.145,"temp_south",24.57,"Ecoregion Data"
"3597","Pernambuco coastal forests","NT0151","Tropical Moist Forest",-35.809,-8.397,"temp_south",26.04,"Ecoregion Data"
"3598","Pernambuco interior forests","NT0152","Tropical Moist Forest",-36.185,-8.54,"temp_south",26.19,"Ecoregion Data"
"3599","Peruvian Yungas","NT0153","Tropical Moist Forest",-75.005,-10.44,"temp_south",15.96,"Ecoregion Data"
"3600","Peten-Veracruz moist forests","NT0154","Tropical Moist Forest",-92.006,17.318,"temp_south",26.07,"Ecoregion Data"
"3601","Puerto Rican moist forests","NT0155","Tropical Moist Forest",-66.35,18.25,"temp_south",26.14,"Ecoregion Data"
